year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,age,profit,new_year
2016,Q,Health Care and Social Assistance,i_Industry_Total,Rolling mean employees,151866,COUNT,8,151866151866151866151866151866,4032
2016,Q,Health Care and Social Assistance,i_Industry_Total,Salaries and wages paid,6534,DOLLARS(millions),8,65346534653465346534,4032
2016,Q,Health Care and Social Assistance,i_Industry_Total,"Sales, government funding, grants and subsidies",14679,DOLLARS(millions),8,1467914679146791467914679,4032
2016,Q,Health Care and Social Assistance,i_Industry_Total,Total income,15674,DOLLARS(millions),8,1567415674156741567415674,4032
2016,Q,Health Care and Social Assistance,i_Industry_Total,Total expenditure,13572,DOLLARS(millions),8,1357213572135721357213572,4032
2016,Q,Health Care and Social Assistance,i_Industry_Total,Operating profit before tax,1908,DOLLARS(millions),8,19081908190819081908,4032
2016,Q,Health Care and Social Assistance,i_Industry_Total,Total assets,18488,DOLLARS(millions),8,1848818488184881848818488,4032
2016,Q,Health Care and Social Assistance,i_Industry_Total,Fixed tangible assets,6811,DOLLARS(millions),8,68116811681168116811,4032
2016,R,Arts and Recreation Services,a_0,Activity unit,6444,COUNT,8,64446444644464446444,4032
2016,R,Arts and Recreation Services,a_0,Rolling mean employees,0,COUNT,8,00000,4032
2016,R,Arts and Recreation Services,a_0,Salaries and wages paid,110,DOLLARS(millions),8,110110110110110,4032
2016,R,Arts and Recreation Services,a_0,"Sales, government funding, grants and subsidies",757,DOLLARS(millions),8,757757757757757,4032
2016,R,Arts and Recreation Services,a_0,Total income,893,DOLLARS(millions),8,893893893893893,4032
2016,R,Arts and Recreation Services,a_0,Total expenditure,743,DOLLARS(millions),8,743743743743743,4032
2016,R,Arts and Recreation Services,a_0,Operating profit before tax,146,DOLLARS(millions),8,146146146146146,4032
2016,R,Arts and Recreation Services,a_0,Total assets,1602,DOLLARS(millions),8,16021602160216021602,4032
2016,R,Arts and Recreation Services,a_0,Fixed tangible assets,981,DOLLARS(millions),8,981981981981981,4032
2016,R,Arts and Recreation Services,b_1-5,Activity unit,2358,COUNT,8,23582358235823582358,4032
2016,R,Arts and Recreation Services,b_1-5,Rolling mean employees,4668,COUNT,8,46684668466846684668,4032
2016,R,Arts and Recreation Services,b_1-5,Salaries and wages paid,148,DOLLARS(millions),8,148148148148148,4032
2016,R,Arts and Recreation Services,b_1-5,"Sales, government funding, grants and subsidies",585,DOLLARS(millions),8,585585585585585,4032
2016,R,Arts and Recreation Services,b_1-5,Total income,719,DOLLARS(millions),8,719719719719719,4032
2016,R,Arts and Recreation Services,b_1-5,Total expenditure,669,DOLLARS(millions),8,669669669669669,4032
2016,R,Arts and Recreation Services,b_1-5,Operating profit before tax,63,DOLLARS(millions),8,6363636363,4032
2016,R,Arts and Recreation Services,b_1-5,Total assets,1142,DOLLARS(millions),8,11421142114211421142,4032
2016,R,Arts and Recreation Services,b_1-5,Fixed tangible assets,736,DOLLARS(millions),8,736736736736736,4032
2016,R,Arts and Recreation Services,c_6-9,Activity unit,351,COUNT,8,351351351351351,4032
2016,R,Arts and Recreation Services,c_6-9,Rolling mean employees,2535,COUNT,8,25352535253525352535,4032
2016,R,Arts and Recreation Services,c_6-9,Salaries and wages paid,69,DOLLARS(millions),8,6969696969,4032
2016,R,Arts and Recreation Services,c_6-9,"Sales, government funding, grants and subsidies",C,DOLLARS(millions),8,CCCCC,4032
2016,R,Arts and Recreation Services,c_6-9,Total income,294,DOLLARS(millions),8,294294294294294,4032
2016,R,Arts and Recreation Services,c_6-9,Total expenditure,283,DOLLARS(millions),8,283283283283283,4032
2016,R,Arts and Recreation Services,c_6-9,Operating profit before tax,C,DOLLARS(millions),8,CCCCC,4032
2016,R,Arts and Recreation Services,c_6-9,Total assets,395,DOLLARS(millions),8,395395395395395,4032
2016,R,Arts and Recreation Services,c_6-9,Fixed tangible assets,305,DOLLARS(millions),8,305305305305305,4032
2016,R,Arts and Recreation Services,d_10-19,Activity unit,378,COUNT,8,378378378378378,4032
2016,R,Arts and Recreation Services,d_10-19,Rolling mean employees,5058,COUNT,8,50585058505850585058,4032
2016,R,Arts and Recreation Services,d_10-19,Salaries and wages paid,154,DOLLARS(millions),8,154154154154154,4032
2016,R,Arts and Recreation Services,d_10-19,"Sales, government funding, grants and subsidies",421,DOLLARS(millions),8,421421421421421,4032
2016,R,Arts and Recreation Services,d_10-19,Total income,537,DOLLARS(millions),8,537537537537537,4032
2016,R,Arts and Recreation Services,d_10-19,Total expenditure,515,DOLLARS(millions),8,515515515515515,4032
2016,R,Arts and Recreation Services,d_10-19,Operating profit before tax,21,DOLLARS(millions),8,2121212121,4032
2016,R,Arts and Recreation Services,d_10-19,Total assets,843,DOLLARS(millions),8,843843843843843,4032
2016,R,Arts and Recreation Services,d_10-19,Fixed tangible assets,568,DOLLARS(millions),8,568568568568568,4032
2016,R,Arts and Recreation Services,e_20-49,Activity unit,204,COUNT,8,204204204204204,4032
2016,R,Arts and Recreation Services,e_20-49,Rolling mean employees,6078,COUNT,8,60786078607860786078,4032
2016,R,Arts and Recreation Services,e_20-49,Salaries and wages paid,211,DOLLARS(millions),8,211211211211211,4032
2016,R,Arts and Recreation Services,e_20-49,"Sales, government funding, grants and subsidies",729,DOLLARS(millions),8,729729729729729,4032
2016,R,Arts and Recreation Services,e_20-49,Total income,981,DOLLARS(millions),8,981981981981981,4032
2016,R,Arts and Recreation Services,e_20-49,Total expenditure,916,DOLLARS(millions),8,916916916916916,4032
2016,R,Arts and Recreation Services,e_20-49,Operating profit before tax,72,DOLLARS(millions),8,7272727272,4032
2016,R,Arts and Recreation Services,e_20-49,Total assets,1842,DOLLARS(millions),8,18421842184218421842,4032
2016,R,Arts and Recreation Services,e_20-49,Fixed tangible assets,1398,DOLLARS(millions),8,13981398139813981398,4032
2016,R,Arts and Recreation Services,f_50-99,Activity unit,45,COUNT,8,4545454545,4032
2016,R,Arts and Recreation Services,f_50-99,Rolling mean employees,2862,COUNT,8,28622862286228622862,4032
2016,R,Arts and Recreation Services,f_50-99,Salaries and wages paid,104,DOLLARS(millions),8,104104104104104,4032
2016,R,Arts and Recreation Services,f_50-99,"Sales, government funding, grants and subsidies",263,DOLLARS(millions),8,263263263263263,4032
2016,R,Arts and Recreation Services,f_50-99,Total income,342,DOLLARS(millions),8,342342342342342,4032
2016,R,Arts and Recreation Services,f_50-99,Total expenditure,303,DOLLARS(millions),8,303303303303303,4032
2016,R,Arts and Recreation Services,f_50-99,Operating profit before tax,15,DOLLARS(millions),8,1515151515,4032
2016,R,Arts and Recreation Services,f_50-99,Total assets,455,DOLLARS(millions),8,455455455455455,4032
2016,R,Arts and Recreation Services,f_50-99,Fixed tangible assets,213,DOLLARS(millions),8,213213213213213,4032
2016,R,Arts and Recreation Services,g_100-199,Activity unit,18,COUNT,8,1818181818,4032
2016,R,Arts and Recreation Services,g_100-199,Rolling mean employees,2499,COUNT,8,24992499249924992499,4032
2016,R,Arts and Recreation Services,g_100-199,Salaries and wages paid,82,DOLLARS(millions),8,8282828282,4032
2016,R,Arts and Recreation Services,g_100-199,"Sales, government funding, grants and subsidies",602,DOLLARS(millions),8,602602602602602,4032
2016,R,Arts and Recreation Services,g_100-199,Total income,639,DOLLARS(millions),8,639639639639639,4032
2016,R,Arts and Recreation Services,g_100-199,Total expenditure,421,DOLLARS(millions),8,421421421421421,4032
2016,R,Arts and Recreation Services,g_100-199,Operating profit before tax,C,DOLLARS(millions),8,CCCCC,4032
2016,R,Arts and Recreation Services,g_100-199,Total assets,362,DOLLARS(millions),8,362362362362362,4032
2016,R,Arts and Recreation Services,g_100-199,Fixed tangible assets,184,DOLLARS(millions),8,184184184184184,4032
2016,R,Arts and Recreation Services,h_200+,Activity unit,15,COUNT,8,1515151515,4032
2016,R,Arts and Recreation Services,h_200+,Rolling mean employees,12660,COUNT,8,1266012660126601266012660,4032
2016,R,Arts and Recreation Services,h_200+,Salaries and wages paid,404,DOLLARS(millions),8,404404404404404,4032
2016,R,Arts and Recreation Services,h_200+,"Sales, government funding, grants and subsidies",C,DOLLARS(millions),8,CCCCC,4032
2016,R,Arts and Recreation Services,h_200+,Total income,3706,DOLLARS(millions),8,37063706370637063706,4032
2016,R,Arts and Recreation Services,h_200+,Total expenditure,3126,DOLLARS(millions),8,31263126312631263126,4032
2016,R,Arts and Recreation Services,h_200+,Operating profit before tax,420,DOLLARS(millions),8,420420420420420,4032
2016,R,Arts and Recreation Services,h_200+,Total assets,3364,DOLLARS(millions),8,33643364336433643364,4032
2016,R,Arts and Recreation Services,h_200+,Fixed tangible assets,2407,DOLLARS(millions),8,24072407240724072407,4032
2016,R,Arts and Recreation Services,i_Industry_Total,Activity unit,9810,COUNT,8,98109810981098109810,4032
2016,R,Arts and Recreation Services,i_Industry_Total,Rolling mean employees,36357,COUNT,8,3635736357363573635736357,4032
2016,R,Arts and Recreation Services,i_Industry_Total,Salaries and wages paid,1283,DOLLARS(millions),8,12831283128312831283,4032
2016,R,Arts and Recreation Services,i_Industry_Total,"Sales, government funding, grants and subsidies",7026,DOLLARS(millions),8,70267026702670267026,4032
2016,R,Arts and Recreation Services,i_Industry_Total,Total income,8111,DOLLARS(millions),8,81118111811181118111,4032
2016,R,Arts and Recreation Services,i_Industry_Total,Total expenditure,6977,DOLLARS(millions),8,69776977697769776977,4032
2016,R,Arts and Recreation Services,i_Industry_Total,Operating profit before tax,966,DOLLARS(millions),8,966966966966966,4032
2016,R,Arts and Recreation Services,i_Industry_Total,Total assets,10005,DOLLARS(millions),8,1000510005100051000510005,4032
2016,R,Arts and Recreation Services,i_Industry_Total,Fixed tangible assets,6792,DOLLARS(millions),8,67926792679267926792,4032
2016,S,Other Services,a_0,Activity unit,9648,COUNT,8,96489648964896489648,4032
2016,S,Other Services,a_0,Rolling mean employees,0,COUNT,8,00000,4032
2016,S,Other Services,a_0,Salaries and wages paid,197,DOLLARS(millions),8,197197197197197,4032
2016,S,Other Services,a_0,"Sales, government funding, grants and subsidies",1094,DOLLARS(millions),8,10941094109410941094,4032
2016,S,Other Services,a_0,Total income,1328,DOLLARS(millions),8,13281328132813281328,4032
2016,S,Other Services,a_0,Total expenditure,1125,DOLLARS(millions),8,11251125112511251125,4032
2016,S,Other Services,a_0,Operating profit before tax,190,DOLLARS(millions),8,190190190190190,4032
2016,S,Other Services,a_0,Total assets,2835,DOLLARS(millions),8,28352835283528352835,4032
2016,S,Other Services,a_0,Fixed tangible assets,1047,DOLLARS(millions),8,10471047104710471047,4032
2016,S,Other Services,b_1-5,Activity unit,8958,COUNT,8,89588958895889588958,4032
2016,S,Other Services,b_1-5,Rolling mean employees,20193,COUNT,8,2019320193201932019320193,4032
2016,S,Other Services,b_1-5,Salaries and wages paid,884,DOLLARS(millions),8,884884884884884,4032
2016,S,Other Services,b_1-5,"Sales, government funding, grants and subsidies",2689,DOLLARS(millions),8,26892689268926892689,4032
2016,S,Other Services,b_1-5,Total income,2988,DOLLARS(millions),8,29882988298829882988,4032
2016,S,Other Services,b_1-5,Total expenditure,2648,DOLLARS(millions),8,26482648264826482648,4032
2016,S,Other Services,b_1-5,Operating profit before tax,264,DOLLARS(millions),8,264264264264264,4032
2016,S,Other Services,b_1-5,Total assets,2841,DOLLARS(millions),8,28412841284128412841,4032
2016,S,Other Services,b_1-5,Fixed tangible assets,935,DOLLARS(millions),8,935935935935935,4032
2016,S,Other Services,c_6-9,Activity unit,1479,COUNT,8,14791479147914791479,4032
2016,S,Other Services,c_6-9,Rolling mean employees,10329,COUNT,8,1032910329103291032910329,4032
2016,S,Other Services,c_6-9,Salaries and wages paid,429,DOLLARS(millions),8,429429429429429,4032
2016,S,Other Services,c_6-9,"Sales, government funding, grants and subsidies",1229,DOLLARS(millions),8,12291229122912291229,4032
2016,S,Other Services,c_6-9,Total income,1289,DOLLARS(millions),8,12891289128912891289,4032
2016,S,Other Services,c_6-9,Total expenditure,1198,DOLLARS(millions),8,11981198119811981198,4032
2016,S,Other Services,c_6-9,Operating profit before tax,97,DOLLARS(millions),8,9797979797,4032
2016,S,Other Services,c_6-9,Total assets,1051,DOLLARS(millions),8,10511051105110511051,4032
2016,S,Other Services,c_6-9,Fixed tangible assets,212,DOLLARS(millions),8,212212212212212,4032
2016,S,Other Services,d_10-19,Activity unit,828,COUNT,8,828828828828828,4032
2016,S,Other Services,d_10-19,Rolling mean employees,10788,COUNT,8,1078810788107881078810788,4032
2016,S,Other Services,d_10-19,Salaries and wages paid,456,DOLLARS(millions),8,456456456456456,4032
2016,S,Other Services,d_10-19,"Sales, government funding, grants and subsidies",1353,DOLLARS(millions),8,13531353135313531353,4032
2016,S,Other Services,d_10-19,Total income,1517,DOLLARS(millions),8,15171517151715171517,4032
2016,S,Other Services,d_10-19,Total expenditure,1350,DOLLARS(millions),8,13501350135013501350,4032
2016,S,Other Services,d_10-19,Operating profit before tax,104,DOLLARS(millions),8,104104104104104,4032
2016,S,Other Services,d_10-19,Total assets,2048,DOLLARS(millions),8,20482048204820482048,4032
2016,S,Other Services,d_10-19,Fixed tangible assets,467,DOLLARS(millions),8,467467467467467,4032
2016,S,Other Services,e_20-49,Activity unit,276,COUNT,8,276276276276276,4032
2016,S,Other Services,e_20-49,Rolling mean employees,7815,COUNT,8,78157815781578157815,4032
2016,S,Other Services,e_20-49,Salaries and wages paid,364,DOLLARS(millions),8,364364364364364,4032
2016,S,Other Services,e_20-49,"Sales, government funding, grants and subsidies",1007,DOLLARS(millions),8,10071007100710071007,4032
2016,S,Other Services,e_20-49,Total income,1292,DOLLARS(millions),8,12921292129212921292,4032
2016,S,Other Services,e_20-49,Total expenditure,1166,DOLLARS(millions),8,11661166116611661166,4032
2016,S,Other Services,e_20-49,Operating profit before tax,2,DOLLARS(millions),8,22222,4032
2016,S,Other Services,e_20-49,Total assets,2248,DOLLARS(millions),8,22482248224822482248,4032
2016,S,Other Services,e_20-49,Fixed tangible assets,285,DOLLARS(millions),8,285285285285285,4032
2016,S,Other Services,f_50-99,Activity unit,51,COUNT,8,5151515151,4032
2016,S,Other Services,f_50-99,Rolling mean employees,3390,COUNT,8,33903390339033903390,4032
2016,S,Other Services,f_50-99,Salaries and wages paid,164,DOLLARS(millions),8,164164164164164,4032
2016,S,Other Services,f_50-99,"Sales, government funding, grants and subsidies",388,DOLLARS(millions),8,388388388388388,4032
2016,S,Other Services,f_50-99,Total income,451,DOLLARS(millions),8,451451451451451,4032
2016,S,Other Services,f_50-99,Total expenditure,434,DOLLARS(millions),8,434434434434434,4032
2016,S,Other Services,f_50-99,Operating profit before tax,18,DOLLARS(millions),8,1818181818,4032
2016,S,Other Services,f_50-99,Total assets,350,DOLLARS(millions),8,350350350350350,4032
